flag,t090C,c0S/m,prdM,timeM
0,-1.7491800832748936,2.526011863410755,1.2168533632234595,2175
0,-1.7502573946490542,2.524468952737168,1.2199504322396381,2180
0,-1.7530372762417414,2.525532299999756,1.2199504322396381,2185
0,-1.7526898128592733,2.5251726245320305,1.2195140807071898,2190
0,-1.7486587820671388,2.528243440051066,1.2106592251495611,2195
0,-1.7419153554278636,2.5254905143542987,1.2137562941934363,2200
0,-1.7451483219649617,2.530350516482289,1.2133199420298963,2205
0,-1.745113561753442,2.529484651403613,1.2195140807071898,2210
0,-1.754288092812942,2.527534302619525,1.2075621560918388,2215
0,-1.753245751279394,2.528785835970781,1.2133199420298963,2220
0,-1.7518906234255382,2.527138011601255,1.2106592251495611,2225
0,-1.7548092425464005,2.5289318767053994,1.2199504322396381,2230
0,-1.7554693454142125,2.5271901787941693,1.2137562941934363,2235
0,-1.7544965543889361,2.5289110138753066,1.2230475012419623,2240
0,-1.7500141360274597,2.5294064520588284,1.2199504322396381,2245
0,-1.7541838611835487,2.5303192865948305,1.2199504322396381,2250
0,-1.75307202223712,2.5320304542309455,1.2168533632234595,2255
0,-1.7580053208845356,2.529406510323115,1.2168533632234595,2260
0,-1.7561641662363172,2.52865547768199,1.2106592251495611,2265
0,-1.7625900775436775,2.526705342498876,1.2075621560918388,2270
0,-1.757935846527971,2.529912448392757,1.2137562941934363,2275
0,-1.7575537331125588,2.5299906861361227,1.2106592251495611,2280
0,-1.758838993726954,2.5278837031596692,1.2133199420298963,2285
0,-1.7607493586665441,2.528092301415545,1.2106592251495611,2290
0,-1.761860757025886,2.533074124686594,1.2137562941934363,2295
0,-1.7626942639472531,2.529328309433185,1.2137562941934363,2300
0,-1.7589779357122665,2.531477449819056,1.2168533632234595,2305
0,-1.7585958428544472,2.536211075617447,1.2137562941934363,2310
0,-1.7590821415471396,2.530861844822364,1.2168533632234595,2315
0,-1.756546307064923,2.5364198941173144,1.2137562941934363,2320
0,-1.7604367663875564,2.5307210012657957,1.2075621560918388,2325
0,-1.7629720916172004,2.5349686773448407,1.2168533632234595,2330
0,-1.7596031623127714,2.53595527107232,1.2168533632234595,2335
0,-1.7574495190547168,2.5354958605527584,1.2199504322396381,2340
0,-1.759012671052858,2.5320044070953087,1.2049020513267168,2345
0,-1.7616523746910957,2.53042366755156,1.2106592251495611,2350
0,-1.7597420988166163,2.5357725537889632,1.2141932575532166,2355
0,-1.760367300751625,2.532614908439532,1.2168533632234595,2360
0,-1.7607493586665441,2.5305227754546515,1.2168533632234595,2365
0,-1.7563031274099785,2.52921352024965,1.2168533632234595,2370
0,-1.7581442688499464,2.529662085865365,1.2230475012419623,2375
0,-1.7546355275264886,2.536592173196671,1.2168533632234595,2380
0,-1.7534194787635328,2.533903840454994,1.2137562941934363,2385
0,-1.7592558166929848,2.5296360139113023,1.2195140807071898,2390
0,-1.756581046766371,2.532980155443752,1.2168533632234595,2395
0,-1.7555735701264438,2.534639780646823,1.2168533632234595,2400
0,-1.7549134708106066,2.5322235209859762,1.2075621560918388,2405
0,-1.755712535537043,2.5349164254462533,1.2168533632234595,2410
0,-1.7518211271338941,2.533496756814488,1.2199504322396381,2415
0,-1.7558514999507224,2.531211352403773,1.2137562941934363,2420
0,-1.7538364183683938,2.530522724380138,1.2168533632234595,2425
0,-1.7571021348121007,2.531785258441842,1.2137562941934363,2430
0,-1.7575189951555785,2.5375372659511,1.2075621560918388,2435
0,-1.7583874253913336,2.531503531643368,1.2168533632234595,2440
0,-1.7602631018305032,2.5357934393178136,1.2137562941934363,2445
0,-1.7575189951555785,2.5314722210594813,1.2137562941934363,2450
0,-1.7615134518890158,2.536435594433324,1.2168533632234595,2455
0,-1.7597073647841057,2.517061515058578,1.2168533632234595,2460
0,-1.7548787281182285,2.528316494447443,1.2137562941934363,2465
0,-1.7508829027914885,2.5288431868906422,1.2164170113754677,2470
0,-1.7567200049492157,2.5336063858813036,1.2137562941934363,2475
0,-1.755990463367425,2.533194105231856,1.2106592251495611,2480
0,-1.75821374245902,2.53422746244681,1.2075621560918388,2485
0,-1.7581095319521296,2.5353653586557807,1.2106592251495611,2490
0,-1.7579011092562382,2.531148761981009,1.2075621560918388,2495
0,-1.7567547443391617,2.532353981310825,1.211096188824897,2500
0,-1.7515083907356938,2.5340082079100026,1.2137562941934363,2505
0,-1.7462953739528188,2.5233953381317833,1.2261445702304394,2510
0,-1.7572758277121352,2.523452739950118,1.2164170113754677,2515
0,-1.7592558166929848,2.52328078537213,1.2133199420298963,2520
0,-1.7557472767339845,2.527367460645657,1.2168533632234595,2525
0,-1.7550524409570584,2.5322548295468374,1.2106592251495611,2530
0,-1.7546355275264886,2.532588775715215,1.2168533632234595,2535
0,-1.7605062317743431,2.530121115087937,1.2230475012419623,2540
0,-1.7572758277121352,2.5324322537404886,1.2106592251495611,2545
0,-1.7560599447019171,2.527909755513615,1.2137562941934363,2550
0,-1.7529677840638555,2.531764358079915,1.2137562941934363,2555
0,-1.754322836564711,2.5319208937666815,1.2164170113754677,2560
0,-1.754982956008405,2.533757721159859,1.2168533632234595,2565
0,-1.755712535537043,2.5333715362911086,1.2168533632234595,2570
0,-1.7515778881493702,2.531941742347938,1.2106592251495611,2575
0,-1.7485892741794941,2.530877418358972,1.2199504322396381,2580
0,-1.748485011880291,2.5324791526224892,1.2199504322396381,2585
0,-1.7516821338024897,2.535349650695417,1.2106592251495611,2590
0,-1.7485545201420791,2.5364041705787974,1.207125803297202,2595
0,-1.7421587157738258,2.5342116873220925,1.2137562941934363,2600
0,-1.7413243247160608,2.5319312306561743,1.2075621560918388,2605
0,-1.7500141360274597,2.5340395131386892,1.2199504322396381,2610
0,-1.7497013704536925,2.53515127501607,1.2137562941934363,2615
0,-1.7483112401345124,2.5360387163722744,1.2137562941934363,2620
0,-1.7481027119819145,2.5383831737580187,1.2168533632234595,2625
0,-1.7467472242691997,2.537531966537234,1.2164170113754677,2630
0,-1.748172221615505,2.5401067738255283,1.2168533632234595,2635
0,-1.7494581048493955,2.540890377308155,1.2137562941934363,2640
0,-1.7436188136497321,2.5417262665086495,1.2199504322396381,2645
0,-1.7312740426992263,2.5415328561139225,1.2164170113754677,2650
0,-1.7364911028679444,2.5390202492413016,1.2230475012419623,2655
0,-1.73816026543102,2.5368322220137624,1.2106592251495611,2660
0,-1.745739236017016,2.5405403331417866,1.2133199420298963,2665
0,-1.747025280763637,2.5426929607071673,1.2168533632234595,2670
0,-1.7384384452094536,2.541773251284554,1.2164170113754677,2675
0,-1.742089184558381,2.5427399522660176,1.207125803297202,2680
0,-1.7390643351055814,2.545442105969391,1.2102228726704751,2685
0,-1.7434102349768068,2.545128488492044,1.2199504322396381,2690
0,-1.744557389886495,2.5421808497375364,1.207125803297202,2695
0,-1.7470947942636598,2.5423324032064704,1.2137562941934363,2700
0,-1.7493190945609171,2.5414337214952382,1.2195140807071898,2705
0,-1.7480332020988385,2.544161515555089,1.2137562941934363,2710
0,-1.7437926274949973,2.5473504964780353,1.2199504322396381,2715
0,-1.7463648900721295,2.5463832002628832,1.2075621560918388,2720
0,-1.7446964343503168,2.544433283451945,1.2102228726704751,2725
0,-1.7449049991746505,2.5458133234231494,1.2137562941934363,2730
0,-1.7466081945252085,2.547643352544952,1.2230475012419623,2735
0,-1.7420544188570943,2.5461112989368204,1.207125803297202,2740
0,-1.7455654396375735,2.547036772127556,1.2199504322396381,2745
0,-1.7480332020988385,2.5477217999796653,1.2106592251495611,2750
0,-1.7499098813973432,2.545128536044636,1.2168533632234595,2755
0,-1.7457739951057647,2.546273402790611,1.2137562941934363,2760
0,-1.7476856489419674,2.547460334521586,1.2102228726704751,2765
0,-1.7491800832748936,2.5469479068905425,1.2102228726704751,2770
0,-1.7463996480382775,2.5478472941704724,1.2137562941934363,2775
0,-1.7469905239201466,2.5484957814005575,1.2199504322396381,2780
0,-1.7466081945252085,2.5497876900496714,1.2195140807071898,2785
0,-1.7359694600709758,2.551775630805543,1.2164170113754677,2790
0,-1.7394815838019894,2.5513884727072544,1.2195140807071898,2795
0,-1.733674064876709,2.549358672137729,1.2133199420298963,2800
0,-1.7288041442369603,2.553167526885431,1.2164170113754677,2805
0,-1.7357260219586123,2.5547116054005627,1.2199504322396381,2810
0,-1.733639284069966,2.5533664347375095,1.2137562941934363,2815
0,-1.7368388569291255,2.551948306247594,1.2102228726704751,2820
0,-1.7339523090832358,2.5546854186499423,1.2168533632234595,2825
0,-1.7384036729555987,2.5551565771048894,1.2195140807071898,2830
0,-1.7370475063693788,2.5514460063445376,1.2137562941934363,2835
0,-1.7438621525964208,2.5535706234156685,1.2164170113754677,2840
0,-1.7338479679741567,2.5542247939088116,1.2195140807071898,2845
0,-1.7359346833850395,2.556727201318951,1.2164170113754677,2850
0,-1.727969177764919,2.5561773760952557,1.2137562941934363,2855
0,-1.7310653310662473,2.5565962647143037,1.2168533632234595,2860
0,-1.733639284069966,2.555931346264321,1.2106592251495611,2865
0,-1.731656674853241,2.55509894176019,1.2137562941934363,2870
0,-1.7348565751551632,2.554826758699532,1.2137562941934363,2875
0,-1.7347870177250115,2.5592357149257503,1.2195140807071898,2880
0,-1.7345435647530962,2.5571094346656222,1.2195140807071898,2885
0,-1.7341957694857228,2.5571879778257167,1.2199504322396381,2890
0,-1.736282447434803,2.5579682603212816,1.2164170113754677,2895
0,-1.7324219164894998,2.558057260062308,1.2133199420298963,2900
0,-1.7371866047477055,2.5609225480075297,1.2168533632234595,2905
0,-1.7337784069225676,2.5600685876316014,1.2195140807071898,2910
0,-1.736943181930144,2.5603462593004176,1.2168533632234595,2915
0,-1.734300108721584,2.5604405392073137,1.2226111500250647,2920
0,-1.7378125350905406,2.562054309383107,1.2230475012419623,2925
0,-1.737430024506466,2.5636317300878866,1.2164170113754677,2930
0,-1.73673453136621,2.5659434741831184,1.2164170113754677,2935
0,-1.7466777095219754,2.559565798904785,1.2102228726704751,2940
0,-1.7337784069225676,2.5650155191197754,1.229241639205072,2945
0,-1.7348565751551632,2.563395861432708,1.2195140807071898,2950
0,-1.7370475063693788,2.5653091130653473,1.2226111500250647,2955
0,-1.7377429882734532,2.5642764291352553,1.2137562941934363,2960
0,-1.7453568819239535,2.5622901686861237,1.2133199420298963,2965
0,-1.7382298107501697,2.5652724226965855,1.2137562941934363,2970
0,-1.742610662591062,2.565398274682555,1.2133199420298963,2975
0,-1.7355521357196153,2.5653929815577743,1.2226111500250647,2980
0,-1.7403855918145723,2.565214773956934,1.2199504322396381,2985
0,-1.741776291000292,2.5639409995880666,1.2133199420298963,2990
0,-1.740559434672889,2.5666827920636477,1.2102228726704751,2995
0,-1.7396206647036933,2.567804981041103,1.2257082193290926,3000
0,-1.7393772724703922,2.565728537475156,1.2164170113754677,3005
0,-1.7379864010410415,2.5642869143296747,1.2137562941934363,3010
0,-1.739724974724652,2.566897769898748,1.2040287339100845,3015
0,-1.7357955760170966,2.568937812003261,1.2199504322396381,3020
0,-1.741845823338906,2.57033320396755,1.2164170113754677,3025
0,-1.7438621525964208,2.565938284684319,1.2164170113754677,3030
0,-1.7387513926852307,2.5649316780240667,1.2164170113754677,3035
0,-1.7368736319918412,2.568130112622578,1.2164170113754677,3040
0,-1.737534346323912,2.5694571129768886,1.2164170113754677,3045
0,-1.7432364177003023,2.5686861050995286,1.2195140807071898,3050
0,-1.7356564676502444,2.5720016402627412,1.2106592251495611,3055
0,-1.747616137562261,2.570773941523316,1.2199504322396381,3060
0,-1.7419848872672787,2.567207171039607,1.2168533632234595,3065
0,-1.7421934812880408,2.568806732521229,1.2199504322396381,3070
0,-1.753871162930352,2.5712566819475064,1.2106592251495611,3075
0,-1.7400031320347011,2.571859996026842,1.2195140807071898,3080
0,-1.738786164314888,2.5682455072042724,1.2133199420298963,3085
0,-1.747268576922238,2.5677788124631795,1.2075621560918388,3090
0,-1.747372845769064,2.5674064817620627,1.2199504322396381,3095
0,-1.7405246662260651,2.5687962297979045,1.2195140807071898,3100
0,-1.7401769783252802,2.5684657964515462,1.2164170113754677,3105
0,-1.7444183444246164,2.568979837259086,1.2168533632234595,3110
0,-1.7418805894145634,2.5749408590788003,1.2195140807071898,3115
0,-1.7400726707381863,2.572741600648632,1.2164170113754677,3120
0,-1.746642952054799,2.577566185638283,1.2133199420298963,3125
0,-1.7373604763160983,2.5715923672504717,1.2168533632234595,3130
0,-1.7389947927823641,2.571424474397318,1.2199504322396381,3135
0,-1.73673453136621,2.572080363235311,1.2230475012419623,3140
0,-1.7378473084054348,2.571849484435406,1.2164170113754677,3145
0,-1.7421934812880408,2.571818034150955,1.2199504322396381,3150
0,-1.732595830827563,2.571109611159199,1.2102228726704751,3155
0,-1.728630195856283,2.5693836075262135,1.2102228726704751,3160
0,-1.726438312427831,2.569462274469945,1.2133199420298963,3165
0,-1.724211383243528,2.5695671692970152,1.2133199420298963,3170
0,-1.723306620137521,2.569677320541249,1.2102228726704751,3175
0,-1.723376218799615,2.5720592698073123,1.2102228726704751,3180
0,-1.7254988578946495,2.568502400004271,1.2164170113754677,3185
0,-1.723028222988603,2.5703015848780692,1.2133199420298963,3190
0,-1.7307522594005036,2.571424412376569,1.2195140807071898,3195
0,-1.7240373936199944,2.5721957126646075,1.2199504322396381,3200
0,-1.7248029362755801,2.571550295965796,1.2164170113754677,3205
0,-1.7268558331533086,2.5682663985529927,1.2226111500250647,3210
0,-1.720035200951088,2.5676527478676,1.2133199420298963,3215
0,-1.7248725295624467,2.5671231398076646,1.2102228726704751,3220
0,-1.725116104097708,2.569488493808389,1.2195140807071898,3225
0,-1.726995004728792,2.569420315991171,1.2195140807071898,3230
0,-1.7183644759418257,2.5731927777912666,1.2164170113754677,3235
0,-1.7166587955394447,2.5725577493584373,1.2221754099687058,3240
0,-1.7166936068446716,2.572694194196484,1.2199504322396381,3245
0,-1.7151270361840147,2.5688852062766685,1.2226111500250647,3250
0,-1.7098693954574741,2.5697139396585604,1.2102228726704751,3255
0,-1.709590805154562,2.574048237484516,1.2133199420298963,3260
0,-1.7124461658750647,2.570605790788031,1.219078340335295,3265
0,-1.7133862535407615,2.5711461958418287,1.2164170113754677,3270
0,-1.7108792517266238,2.571209139530969,1.2195140807071898,3275
0,-1.7168676624324916,2.5701336642022743,1.2164170113754677,3280
0,-1.7191998564560435,2.569147495535243,1.215981270688032,3285
0,-1.719617533205792,2.5702281126237873,1.2102228726704751,3290
0,-1.720104811366582,2.571392848203938,1.2102228726704751,3295
0,-1.718120816506655,2.5733397301844034,1.2164170113754677,3300
0,-1.7161714306987505,2.572227138942045,1.2195140807071898,3305
0,-1.7157884925802591,2.5708628906402295,1.207125803297202,3310
0,-1.7191998564560435,2.5716184656139305,1.2133199420298963,3315
0,-1.7159625562997575,2.5737595992544566,1.2133199420298963,3320
0,-1.7159277436809361,2.5733082247758436,1.2226111500250647,3325
0,-1.7167632292674284,2.5713980731276287,1.2226111500250647,3330
0,-1.7164499263946027,2.571382329099047,1.2195140807071898,3335
0,-1.7198959793697668,2.5707370077570237,1.2195140807071898,3340
0,-1.7248725295624467,2.5687384155934642,1.2133199420298963,3345
0,-1.7215317697686032,2.5688485379070345,1.2195140807071898,3350
0,-1.720278836311138,2.568030343959166,1.2226111500250647,3355
0,-1.7183644759418257,2.5721431944306423,1.2195140807071898,3360
0,-1.7206616856867071,2.57259451451376,1.2226111500250647,3365
0,-1.7204528596924433,2.572662734770173,1.2195140807071898,3370
0,-1.7217405841338404,2.572862168863002,1.2226111500250647,3375
0,-1.724385371304436,2.571681470537941,1.2133199420298963,3380
0,-1.7260903716162374,2.570112749324545,1.2164170113754677,3385
0,-1.7206616856867071,2.573465712483006,1.2164170113754677,3390
0,-1.716554361248484,2.5709940658985695,1.2226111500250647,3395
0,-1.7176334884428001,2.5725210212524625,1.2195140807071898,3400
0,-1.7171461481205483,2.5737963486079667,1.2102228726704751,3405
0,-1.7163106790470692,2.5718125938331573,1.2257082193290926,3410
0,-1.7174246298056914,2.5724213127324242,1.2226111500250647,3415
0,-1.716728418087314,2.5744892179186473,1.2195140807071898,3420
0,-1.718921400286888,2.5725525171071273,1.2164170113754677,3425
0,-1.722680220926577,2.5759802129578473,1.2164170113754677,3430
0,-1.7211837408249834,2.5742792828291287,1.2164170113754677,3435
0,-1.722923823026406,2.569320621508796,1.2195140807071898,3440
0,-1.7232718207126254,2.5741743170614537,1.2168533632234595,3445
0,-1.720800901765699,2.573995834142938,1.2199504322396381,3450
0,-1.7228194225015158,2.571917587794709,1.2199504322396381,3455
0,-1.7163803028460051,2.5708628967158997,1.2137562941934363,3460
0,-1.711331928830532,2.5716131601333685,1.2164170113754677,3465
0,-1.7138736884470518,2.5705953080843455,1.2164170113754677,3470
0,-1.714500372450516,2.5745574412871255,1.2164170113754677,3475
0,-1.7171113376284665,2.577124848469118,1.2230475012419623,3480
0,-1.7183296676387271,2.575334413582527,1.2195140807071898,3485
0,-1.7182948592731008,2.5750299255851687,1.2195140807071898,3490
0,-1.7221582061125104,2.5750719521753522,1.2195140807071898,3495
0,-1.7135951557164617,2.5753816257090527,1.2133199420298963,3500
0,-1.7190954358616181,2.5743370084198456,1.2195140807071898,3505
0,-1.7189562075269577,2.5767940401176017,1.2133199420298963,3510
0,-1.7158581182557668,2.5779755911130952,1.2288052886192662,3515
0,-1.7163803028460051,2.5756756515227126,1.2226111500250647,3520
0,-1.7167632292674284,2.57652623004433,1.2199504322396381,3525
0,-1.7197915625272912,2.576452741988743,1.219078340335295,3530
0,-1.7099042189636861,2.5796931101707723,1.2133199420298963,3535
0,-1.7115408531574871,2.5799032526864804,1.2195140807071898,3540
0,-1.714082585367123,2.5826723002756133,1.2226111500250647,3545
0,-1.7142566644133694,2.57695678793499,1.2164170113754677,3550
0,-1.7077102158264665,2.5780175424864735,1.2195140807071898,3555
0,-1.6976424766904188,2.58181560533609,1.2195140807071898,3560
0,-1.6914738379010714,2.5861993469515765,1.2226111500250647,3565
0,-1.7014054273999477,2.5730247070359966,1.219078340335295,3570
0,-1.7078495249995171,2.57682021225109,1.2164170113754677,3575
0,-1.7100435123626312,2.578343183470178,1.2133199420298963,3580
0,-1.7109488950463855,2.5787423660778414,1.2221754099687058,3585
0,-1.7086157075477217,2.5792518528980537,1.2226111500250647,3590
0,-1.713455887849591,2.5789840010918685,1.2226111500250647,3595
0,-1.7091380873686148,2.580134384064243,1.2226111500250647,3600
0,-1.7079888331710435,2.5785269974353646,1.2226111500250647,3605
0,-1.7011615545932272,2.583817960845486,1.2195140807071898,3610
0,-1.6994543589959221,2.577192979471567,1.2133199420298963,3615
0,-1.7042968281614321,2.5866884500358065,1.2164170113754677,3620
0,-1.713978137188576,2.582288667830118,1.2164170113754677,3625
0,-1.710983716612418,2.584553940292658,1.215981270688032,3630
0,-1.7087201846385937,2.5831347449032447,1.2195140807071898,3635
0,-1.7012660718862093,2.588024169247059,1.2195140807071898,3640
0,-1.702798927414392,2.5857051993945195,1.2164170113754677,3645
0,-1.7060035971614411,2.5855474987933133,1.2221754099687058,3650
0,-1.6984439070686221,2.586478078068092,1.2257082193290926,3655
0,-1.6974334024443464,2.5882713332475293,1.2221754099687058,3660
0,-1.693146883175075,2.5934695922391326,1.219078340335295,3665
0,-1.709590805154562,2.58912877761738,1.2288052886192662,3670
0,-1.713490704910157,2.5951700163584643,1.2288052886192662,3675
0,-1.6990710903299941,2.5953015196757785,1.2128842010269194,3680
0,-1.6939484995127145,2.5937064517452697,1.2128842010269194,3685
0,-1.7092773862756871,2.590201921613442,1.2164170113754677,3690
0,-1.7148137068509754,2.58890263323256,1.2226111500250647,3695
0,-1.7124461658750647,2.5807911227055586,1.2226111500250647,3700
0,-1.7054811328229675,2.5897284269032634,1.2257082193290926,3705
0,-1.7078843521362614,2.588066293205504,1.2164170113754677,3710
0,-1.7033911345739056,2.5798506569861166,1.2133199420298963,3715
0,-1.7081629669767721,2.585190016062811,1.2252724795882674,3720
0,-1.712167612621272,2.572515733130854,1.2226111500250647,3725
0,-1.715753679648742,2.5832241453238134,1.2195140807071898,3730
0,-1.7147788921677715,2.5720224768422497,1.2257082193290926,3735
0,-1.7048193244355047,2.576342366420155,1.2257082193290926,3740
0,-1.7012660718862093,2.5758382936025405,1.219078340335295,3745
0,-1.713490704910157,2.5764999506562014,1.2164170113754677,3750
0,-1.712097973682205,2.577434639290179,1.2195140807071898,3755
0,-1.716066993780771,2.5783694918628224,1.2226111500250647,3760
0,-1.708232620060926,2.5857262724060152,1.2226111500250647,3765
0,-1.716589172741351,2.584879907694207,1.2133199420298963,3770
0,-1.7099390424073135,2.5811851613798517,1.2230475012419623,3775
0,-1.7052373113101566,2.588534373156299,1.2257082193290926,3780
0,-1.700186032670615,2.587119615816388,1.2195140807071898,3785
0,-1.7050979833538804,2.591664582702324,1.2257082193290926,3790
0,-1.7060732580088142,2.582341160567511,1.2226111500250647,3795
0,-1.706351898893729,2.5810642876005536,1.2226111500250647,3800
0,-1.7038091522595664,2.584164898497602,1.2195140807071898,3805
0,-1.6996634114365747,2.5890603179784164,1.2164170113754677,3810
0,-1.7036349793199292,2.5872879206427206,1.2195140807071898,3815
0,-1.707779870538161,2.584033519034619,1.2226111500250647,3820
0,-1.6977121676044362,2.582877137578559,1.2195140807071898,3825
0,-1.7008479993314722,2.58757713955058,1.2257082193290926,3830
0,-1.7021370274036371,2.588444935409302,1.2257082193290926,3835
0,-1.7024505618062448,2.5817788579367127,1.2164170113754677,3840
0,-1.7105310313725681,2.5823884902906946,1.2226111500250647,3845
0,-1.6990014043034307,2.582309576663519,1.2226111500250647,3850
0,-1.7001511916935214,2.581542383655784,1.2164170113754677,3855
0,-1.7034956398408667,2.5807332612069462,1.2195140807071898,3860
0,-1.691648120190564,2.5832660103593894,1.2226111500250647,3865
0,-1.7001163506538432,2.5829349673455355,1.2230475012419623,3870
0,-1.6985832828810316,2.582020549230004,1.2195140807071898,3875
0,-1.6973288644753665,2.587393049222282,1.2195140807071898,3880
0,-1.7017886498946381,2.5841964219472264,1.219078340335295,3885
0,-1.7063867287226344,2.58292450347363,1.2226111500250647,3890
0,-1.7097301008067802,2.5871564993616327,1.2226111500250647,3895
0,-1.7054463013661802,2.580134354707269,1.2164170113754677,3900
0,-1.6981303078247833,2.5840597272657097,1.2195140807071898,3905
0,-1.6995588854981633,2.5874088418853453,1.2164170113754677,3910
0,-1.6955167833945665,2.5883133942410583,1.2195140807071898,3915
0,-1.7076753883766287,2.5878979959302932,1.2226111500250647,3920
0,-1.6991059332492,2.5902754980954197,1.2164170113754677,3925
0,-1.6975030941104023,2.5898440980053716,1.2164170113754677,3930
0,-1.6937045328335784,2.589349585051306,1.2221754099687058,3935
0,-1.698409062958774,2.587177447756018,1.2195140807071898,3940
0,-1.6953076862107536,2.5878821261834774,1.2283695491939843,3945
0,-1.6979212388425253,2.5882976337320533,1.219078340335295,3950
0,-1.6964576927998678,2.5873194198656097,1.2226111500250647,3955
0,-1.6922406682497808,2.5896073326979545,1.219078340335295,3960
0,-1.6875346400714761,2.585920650359154,1.2221754099687058,3965
0,-1.6825136166206107,2.587587518157073,1.2226111500250647,3970
0,-1.6863143721020605,2.5883133237743942,1.215981270688032,3975
0,-1.688266763969466,2.5858628207739995,1.2221754099687058,3980
0,-1.6881970390757032,2.5910119929174024,1.2195140807071898,3985
0,-1.6861051755912512,2.5877873898493533,1.2221754099687058,3990
0,-1.6926937810101208,2.5888498664035015,1.2226111500250647,3995
0,-1.6877438211506614,2.585678798479403,1.2195140807071898,4000
0,-1.684152565909642,2.5906226209615157,1.2257082193290926,4005
0,-1.6843966528802525,2.5885815536339076,1.2283695491939843,4010
0,-1.6901841002374453,2.5868934218252772,1.219078340335295,4015
0,-1.6895914892843961,2.583618140746052,1.2195140807071898,4020
0,-1.6786772359126303,2.591048751576491,1.219078340335295,4025
0,-1.6817464012370351,2.5867829315847457,1.2221754099687058,4030
0,-1.6867327583483984,2.5893810935300405,1.2195140807071898,4035
0,-1.684710474467522,2.5900018230195543,1.2164170113754677,4040
0,-1.6848848175977764,2.5884342849138324,1.2226111500250647,4045
0,-1.6833505442154432,2.5909225114728,1.2226111500250647,4050
0,-1.6887896926757548,2.587508681876502,1.2257082193290926,4055
0,-1.6878484108434008,2.593159020109241,1.215981270688032,4060
0,-1.690811550904698,2.590712111466699,1.219078340335295,4065
0,-1.6972591721827257,2.5906595465755932,1.215981270688032,4070
0,-1.693599974745041,2.5912119764879184,1.2257082193290926,4075
0,-1.6981651524358767,2.593385415531607,1.2128842010269194,4080
0,-1.6933908568753963,2.5938433029627856,1.2221754099687058,4085
0,-1.6946803811202357,2.591117273364136,1.219078340335295,4090
0,-1.699280146905778,2.5918276622134954,1.2221754099687058,4095
0,-1.7074315944752243,2.591164725342206,1.2221754099687058,4100
0,-1.7013705886154184,2.5929801817178837,1.2288052886192662,4105
0,-1.708441577810845,2.5863204109491753,1.2288052886192662,4110
0,-1.707536077951488,2.5938170906227675,1.2164170113754677,4115
0,-1.6979909287539953,2.596544095632446,1.2257082193290926,4120
0,-1.7004647582317034,2.5937275577012433,1.2226111500250647,4125
0,-1.7025550721463673,2.5921749975784207,1.2257082193290926,4130
0,-1.6974334024443464,2.5943539244562612,1.2226111500250647,4135
0,-1.6982348414699686,2.598197697125279,1.219078340335295,4140
0,-1.6988271881406262,2.596317684098542,1.2288052886192662,4145
0,-1.7020673524029348,2.59530154481344,1.2226111500250647,4150
0,-1.7084067516756818,2.5958649395595214,1.2226111500250647,4155
0,-1.708929137130383,2.5984663940599834,1.2226111500250647,4160
0,-1.7017189736412206,2.597133897832845,1.2195140807071898,4165
0,-1.7011615545932272,2.5951488645428644,1.229241639205072,4170
0,-1.7031124511065058,2.5963177142998126,1.2195140807071898,4175
0,-1.70276409113535,2.597823794492795,1.2195140807071898,4180
0,-1.6992453042997226,2.597086483043062,1.2133199420298963,4185
0,-1.6997679368110994,2.5987454832516396,1.2195140807071898,4190
0,-1.6939484995127145,2.7283154724666634,1.2133199420298963,4195
0,-2.7609339968582844,0.0000833541921878871,-0.0764213106210991,4200
0,-4.501572435047592,0.00009400709285431254,-0.04893240366712485,4205
0,-6.761240025084646,0.00009900615278182214,-0.05758602786062476,4210
0,-7.854247152861774,0.00010704611092986107,-0.05923122771988741,4215
0,-8.514563365307026,0.00011795399877038902,-0.07196233902924005,4220
0,-8.819960860983542,0.00012341381614082772,-0.06824375992365762,4225
0,-9.128902490063296,0.00012610692172158435,-0.075109765452828,4230
0,-9.355437120298631,0.00012881945146751614,-0.08286277862474316,4235
0,-10.112135984298447,0.00012864117054022498,-0.08122073886824328,4240
0,-9.857072913875413,0.0001259353561461342,-0.09406302228271944,4245
0,-1.423888824821347,0.00013345394301206444,0.04512708872616338,4250
0,-0.35592835122474753,0.00010604737857189458,-0.07060777665653017,4255
0,-0.7404621331570524,0.00010042516556679827,-0.1408072733260433,4260
0,-0.9491967717417538,0.00009207860713836312,-0.14785303387167847,4265
0,-0.8183119135369452,0.00009487524045542125,-0.14870219145108296,4270
0,-0.11317415251443208,0.00008950988958116707,-0.15517149082031262,4275
0,1.0410252581971804,0.00008701618960488741,-0.1585046578539782,4280
0,1.7080004437663092,0.00007611043067549078,-0.15601363661662418,4285
0,2.1126352524017875,0.00007344009270649504,-0.15576263770722962,4290
0,2.391023574409985,0.00007350572564321303,-0.15008674473823177,4295
0,2.636877239416151,0.00007079796470121639,-0.14357331374083818,4300
0,2.8544144743814286,0.00007084925294001543,-0.14941843705686927,4305
0,3.1589503052285863,0.00006815533735068058,-0.1486530559764755,4310
0,3.6660830235925914,0.00006827490665333391,-0.14553374428389634,4315
0,4.199956605305772,0.0000656350776459887,-0.14312842664561923,4320
0,4.73453577193294,0.0000657611217048534,-0.14375944243657285,4325
0,5.272612429711671,0.00006312230001666217,-0.14706282898204911,4330
